816,965,6689
5400,2172,5080
1079,1232,6153
6209,221,5039
4902,644,4212
4914,1283,3395
2915,1994,5081
6357,2037,8700
3097,196,1000
1054,1088,5298
1810,614,3440
3054,867,5448
1836,334,3108
2544,812,3151
5900,556,3737
1121,1454,6559
6492,481,7041
6773,483,6177
2165,110,400
3318,938,5439
1435,2014,6540
810,778,400
6030,1043,800
665,1816,3008
1793,1608,100
2239,1967,6007
1162,682,900
6355,164,5922
3916,39,3243
6717,1402,4236
2826,1127,13700
2501,300,6207
330,196,3469
539,1499,6604
6657,966,4758
4493,840,4136
403,1265,6745
755,1477,2901
3179,215,5893
1644,672,6310
4458,1300,6434
1267,1347,5671
4265,1064,4507
5803,1608,6446
295,1775,400
4442,901,4276
1119,1990,3456
1352,1990,1000
4584,81,6698
5347,49,6582
1653,1467,400
2675,814,3098
2949,1716,5355
5625,1171,3076
2310,905,5718
6843,1364,3285
713,58,1800
3980,2179,700
3891,2108,11800
3577,1383,5781
2161,291,5672
5260,93,4197
3607,1713,3063
6579,5,800
5384,1387,9600
1582,630,800
5140,953,700
4543,587,1300
6208,58,600
2147,2172,100
2145,215,9600
2447,1556,300
3584,2208,1500
1665,840,7500
180,2288,500
4320,982,300
1505,58,2800
89,2208,800
3751,2179,10600
3689,959,9400
6710,1553,500
2291,633,11200
1775,811,200
5161,587,13200
5235,2207,11100
3203,5,14245
4840,81,500
6042,85,500
2384,1424,3400
162,981,9400
2516,2179,49614
2738,556,84
6139,1477,14
4669,812,13
5246,840,19
2717,518,16
2922,587,10
1487,593,40
5826,2326,20
5749,1990,2
2047,1640,11
5859,2208,14
1226,930,22
5016,905,25
2232,2172,100
3528,2037,66
3525,2254,71
2944,300,29
5855,291,24
311,2059,5
1000,2108,30
4657,1248,22
1980,619,42
2234,1088,23
3018,1064,122
5234,398,25
2605,122,85
3346,81,11
4290,1314,106
6568,1501,2600
1312,1382,11
5954,1816,55
6341,196,12
4091,49,28
6275,2207,8
896,1608,132
3284,1816,5400
666,300,2800
4522,953,6000
1484,593,3000
6731,2207,16312
4506,1351,700
5597,2196,500
6156,1300,1500
533,2257,700
1852,45,3063
5919,56,4843
6697,630,3279
5808,1007,900
1880,2146,4807
2267,619,4187
378,480,4514
2904,1326,4203
2498,1775,3068
6407,1001,5029
21,577,1100
3251,413,6238
5829,680,1000
2786,1109,3016
5371,1350,4718
5525,927,1100
6876,1387,5956
2017,2059,40359
5383,627,3375
3968,213,2913
3427,1208,3168
1023,811,6411
6013,1556,3316
4220,481,3000
3249,1064,4700
2867,95,5859
1006,518,3217
6451,682,6668
1582,2101,4356
4036,1574,5915
3742,2254,5643
3497,965,6689
1354,1105,6060
1594,66,4555
3940,2172,5080
4367,1232,6153
3143,221,5039
2550,1016,3242
2212,619,3700
3739,1283,3395
3334,1994,5081
3307,1919,3399
3933,284,800
3670,885,4042
1157,426,204
5269,614,3440
5369,1677,3474
5696,983,6932
6267,635,600
3522,812,3151
3788,556,3737
4068,2288,4166
5669,110,5271
5839,988,400
2534,577,5993
3941,1743,6303
3839,927,6567
4043,1016,2161
6115,556,2600
6982,483,6177
5480,481,7041
1539,1088,2736
321,1092,3021
3,2014,6540
3912,965,200
4420,1314,5000
6039,1043,3756
6424,2059,7800
5706,1007,5210
5337,1608,7500
817,917,800
247,22,400
685,426,210
2694,164,5922
5538,1402,4236
1105,300,6207
1854,1499,6604
388,1591,3221
1755,1032,3151
2529,981,4579
6439,1265,6745
5596,1477,2901
5338,215,5893
1324,672,6310
5809,1300,6434
2406,1064,4507
1657,2257,4345
486,986,700
909,1634,5582
5031,426,1212
227,1967,3360
4793,930,4327
5767,1990,3456
3673,81,6698
348,49,6582
2034,1553,4544
5615,814,3098
2111,2207,900
3352,2208,1400
2297,300,3662
4598,398,5740
1570,1716,5355
5282,1171,3076
2214,1364,3285
1232,227,3058
3877,2326,4470
1696,2108,3500
2490,1383,5781
4613,1608,4297
6480,911,14899
2422,93,4197
6649,1713,3063
3539,1691,6193
5817,5,800
3114,982,4316
821,1387,1300
5430,58,1800
915,587,1300
1331,1747,1100
1122,680,1600
4216,1501,1300
2496,1755,1000
6832,2196,1900
629,593,1500
3685,520,1100
490,58,600
2145,2172,5800
3738,1071,1100
1555,215,2200
2395,2208,1000
5969,2288,10500
1102,58,300
6478,1704,800
4730,913,300
3907,2208,500
4795,2090,200
2093,2179,20600
762,959,4300
452,1688,1100
4626,633,1200
5242,587,4300
2450,2207,4400
2083,911,3600
2030,872,600
6123,981,2700
4754,216,200
4882,556,94
5556,1016,49
4171,1007,18
2232,284,5
6355,840,63
6872,812,13
6158,58,14
6662,587,66
2849,633,78
1105,593,113
3045,2326,22
4290,5,110
5002,1208,14
2505,2326,14
4853,2108,14
1166,905,29
4823,930,22
6655,927,24
3426,901,23
5283,2257,13
1063,2037,105
896,300,82
3925,2179,234
4091,300,1300
6575,1501,125
5765,1248,22
6575,1088,14
772,164,3
2615,1064,128
294,398,25
6272,426,55
40,905,14
6660,81,89
1426,821,14
1657,1300,95
2268,1383,27
5329,1382,14
955,1816,97
1799,2288,26
4383,216,10
3952,39,16
3808,2208,99
6797,953,3900
1879,593,18900
5198,905,7300
1051,821,12750
5650,344,1100
201,1147,1100
115,1351,3500
4481,2196,10600
4820,2326,3500
3697,562,600
6629,2006,400
5258,2326,1100
4539,971,800
5331,85,3020
3730,45,3063
279,56,4843
3189,894,5953
5982,630,3279
6690,1208,5123
374,2146,4807
4405,619,6280
940,1293,3247
5986,481,7900
1041,1064,2200
852,1052,3191
2617,122,3972
3594,944,5224
532,944,19
33,1326,4203
571,1775,3068
5869,1001,5029
3264,426,3401
5686,1967,14750
4324,1350,4718
5645,1387,8934
884,1688,3495
1202,235,6388
6607,213,2913
6703,1208,3168
4137,811,6411
1453,95,8300
2640,901,2850
6799,413,2360
2502,682,6668
4071,2101,4356
5701,965,6689
3149,66,4555
3452,2172,7620
4902,2108,1450
1321,1283,2760
267,1283,601
2904,1283,3395
4152,1994,5081
3281,1064,361
720,917,3184
5266,1919,3399
1391,1088,5950
6064,518,2144
5013,518,990
166,413,300
666,614,3440
4304,1396,5544
2115,1670,300
4760,1677,3474
6721,867,5448
422,812,3151
1777,556,3737
4451,1300,3869
2557,1300,12500
2730,1382,3046
1429,1919,2266
5468,2288,6249
480,122,2000
2267,95,3583
6785,110,5271
3861,905,2569
5653,577,5993
5249,965,7100
2733,375,1100
1311,156,1000
1836,1951,300
4136,254,3463
3065,2037,7408
6370,1088,2736
639,2014,6540
2614,2101,1505
5841,1147,3937
2886,1007,5210
6036,1816,3008
6585,2326,14450
3103,481,3136
4542,986,6542
2857,520,6051
4085,1967,6007
3842,2101,153
1087,1433,13900
2595,1398,9500
4691,344,4337
77,164,5922
1041,83,6864
726,39,3243
3384,1938,600
2119,1402,4236
1564,1052,43
6041,300,6207
322,1499,6604
423,1118,700
1407,1591,3221
3890,965,1978
3435,966,4758
170,1032,3151
6390,1142,6006
4327,981,6868
2666,1314,46
5854,627,3930
5046,1265,6745
1863,1477,2901
756,219,500
1729,2326,2720
4390,821,2264
2458,1283,1662
2957,1064,6760
1169,1608,9669
2125,1634,5582
1288,901,4276
587,1001,2552
5963,426,1212
1942,1967,3360
1001,1351,6586
4692,1990,3456
809,81,3116
1571,81,6698
6222,2012,6213
1418,1265,500
4563,1553,4544
971,1938,3401
5238,1405,7672
6669,971,4260
4355,1412,1200
635,300,3662
6070,1171,3076
5357,1248,1760
3356,1248,4729
1746,905,5718
5774,1364,3285
3026,1396,1599
4642,1900,5822
5743,966,600
1144,1951,8032
1137,81,612
4555,2059,1800
4478,635,5921
4779,227,3058
1062,652,3433
78,1412,6148
1147,2326,4470
2330,1052,1156
2703,1052,928
6194,291,5672
5386,93,4197
1747,1713,3063
1934,988,6686
5581,1693,4164
462,966,2631
1754,1100,3253
3231,1755,1300
6810,982,4316
2975,2108,1500
723,1300,3440
5647,416,1200
2951,1755,9400
3384,1351,19200
3882,1016,150
2449,2108,4100
3078,966,6350
3519,520,8200
6356,58,1800
5523,953,700
2679,2172,5200
380,2179,700
5699,221,12150
1836,2196,1900
6565,2208,1400
5858,905,2640
1753,1501,1300
2561,965,6500
821,58,600
6077,840,600
2137,2108,700
5183,2288,3600
3974,416,1200
852,58,2800
5865,672,2800
3150,2014,3100
5665,1350,500
4435,944,1520
4785,702,1000
479,2208,400
1819,481,12320
1290,966,1920
5011,2179,10500
2868,959,3000
4879,376,800
983,799,1000
4636,2020,12050
6837,2059,1400
285,911,4400
5297,426,750
5863,2254,8400
1515,981,3200
106,2053,300
3191,1068,1100
1959,983,2200
6135,2172,31840
1875,300,11650
3597,1501,800
3627,338,400
4269,562,16
4566,1007,25
3308,1052,39
6302,1477,14
6112,416,5
5362,284,37
6422,375,6
2878,814,27
4963,840,94
3851,58,950
3138,58,14
477,944,14
4297,2059,14
3291,2172,14
5201,518,56
3519,520,32
5766,2326,38
2127,587,85
1463,733,37
1274,911,133
4938,953,91
5464,593,224
4660,2020,98
6784,2101,62
2953,5,86
2952,58,86
4366,2326,38
3014,344,15
1197,1990,4
5719,1994,11
930,2012,16
2663,2014,39
3992,2326,14
4372,1016,14
6971,672,14
6810,814,14
1640,1412,14
2527,593,14
295,2208,14
1908,930,25
114,1283,14
3796,988,29
6158,966,36
1077,983,14
5196,981,93
4423,1300,14
1884,1412,85
386,1396,93
6231,2254,114
851,2037,139
4565,2172,3
3313,2172,102
4197,291,24
1388,300,103
4418,1147,15
6477,1142,49
5169,2059,121
5520,1755,26
4546,2179,162
4718,1052,14
5576,2020,14
948,300,14
630,1208,98
6723,1092,14
5844,1088,14
5251,156,21
3246,164,3
4678,1248,14
1701,619,102
610,635,27
6698,644,3
1986,1092,2
603,1118,12
6673,1088,90
3747,1100,9
6653,1919,53
5422,1938,10
2666,1951,19
4586,413,102
258,426,66
6792,398,25
6370,905,14
6094,95,62
6461,81,117
5546,83,21
4929,122,113
3930,821,14
3268,426,14
3835,1314,128
2971,1300,80
6389,1283,43
3028,2101,14
1173,1501,14
4565,1350,31
5580,1351,90
6665,1816,107
6270,1396,14
2836,227,2
1890,235,44
1797,39,16
5035,966,14
6092,2207,107
1564,2196,34
5032,1608,121
6671,930,14
2380,953,1200
6155,1488,1100
1551,1088,100
5396,413,1920
4036,593,3820
6526,1351,4800
3309,2196,6500
1569,1405,6900
4467,2257,200
3088,1396,3280
1586,680,3200
1735,894,5953
4687,227,1508
1699,644,2808
1574,1208,5123
4411,1020,400
4698,814,2065
2429,2146,4807
1451,481,1300
2212,480,4514
6106,726,200
5393,944,19
5885,1321,3492
5263,1326,4203
4281,1775,3068
854,22,4200
4496,29,5079
5999,1001,5029
5322,413,6238
4171,426,3401
2188,1109,3016
475,930,2125
5541,1387,5956
2111,1394,4271
4622,1688,3495
5077,627,3375
2602,221,3189
6802,403,4350
3963,1208,3168
534,812,2100
34,1064,2643
5922,726,4435
1865,284,5900
3691,2037,6800
6938,95,5859
4604,1652,6934
5359,901,2850
2977,682,6668
4006,2101,4356
3931,2254,5643
3397,965,6689
2415,66,4555
3962,58,2300
3825,1213,1000
2159,2172,5080
314,221,5039
2677,644,4212
1058,2146,3204
5450,1283,3395
141,1383,1300
994,1064,361
3010,917,3184
2516,1088,5298
89,885,2694
6760,885,4042
506,518,2144
1113,1396,5544
2349,1677,3474
37,867,5448
6816,872,2975
6211,1884,4635
4150,812,3151
1800,556,100
6872,556,60
6062,1288,1100
5725,1300,3869
5584,1382,3046
5982,711,3913
6517,1919,2266
6879,122,2100
1034,95,3583
1299,110,5271
4264,1454,6559
3440,577,5993
518,1434,200
6256,1677,2316
2791,375,9900
2533,151,6892
2473,1743,6303
5727,1043,1800
5865,2059,3000
3411,644,3760
1042,1016,2161
942,481,7041
4351,491,300
340,1608,5800
106,2192,200
2934,1088,2736
4386,1092,3021
2006,905,774
3311,2020,6242
489,2014,6540
6945,1147,3937
4306,1350,1757
6538,1314,5072
992,49,2200
6027,1043,3756
6546,1232,4000
6828,1007,5210
1607,556,2008
4010,1068,6520
6217,1127,2300
5435,122,2190
4425,986,6542
5179,1967,6007
5151,2101,153
6209,1433,3200
3209,1398,4000
1921,1574,3100
1421,867,2998
4285,344,4337
5902,338,3542
6584,1747,4235
2544,83,6864
555,1213,5492
2473,1402,4236
1463,1020,3299
2239,2142,6109
6244,1339,6105
564,1052,43
5932,196,3469
5588,944,3463
2663,1326,2548
814,426,851
2779,1499,6604
3518,966,4758
6809,1032,3151
6590,1142,400
3129,981,4579
532,1314,46
4194,39,1160
3653,840,4136
6942,1265,6745
5595,1816,572
1116,215,5893
5545,219,12100
3851,672,6310
1362,821,2264
6016,1283,1662
6865,1293,2164
24,1300,6434
2219,1347,5671
6940,2257,4345
984,1608,6446
3001,1001,2552
5445,426,1212
5202,1967,3360
2707,1743,3292
3176,1351,4391
6953,1990,3456
3932,81,3116
466,49,6582
5662,66,1845
2275,1044,900
2713,1265,6600
1805,1553,4544
3546,1938,3401
6022,1405,5115
2390,814,3098
6317,821,5009
5425,1412,2100
2685,587,1300
1347,2108,5200
4523,2208,1400
1102,913,6226
2468,300,3662
5188,1716,5355
3601,1171,3076
4377,426,1110
785,1364,3285
5982,1501,1300
71,1396,1599
1933,1574,3520
6872,1755,1300
5786,1387,6600
1008,1951,5355
3816,81,612
1170,70,3468
2753,227,3058
823,235,1530
1489,652,3433
3640,1412,6148
5466,2326,4470
3413,1383,5781
2845,1347,3400
3003,1608,4297
3954,1052,928
3404,1052,1156
626,291,5672
563,1171,2050
6278,1693,4164
4633,1434,4188
2185,1118,4652
5471,966,2631
1917,1100,3253
1466,156,5486
4873,1351,2927
2585,982,4316
5178,66,600
6359,593,1500
4306,1608,3800
2087,116,500
131,416,1200
2107,1755,5800
2677,1786,200
7000,300,3920
1230,1695,200
4864,520,2400
5449,58,1800
5309,2179,700
296,2172,12000
60,215,2900
3814,2108,500
3684,1064,3240
2095,375,300
4086,58,600
2335,840,2200
66,2059,1000
4181,235,2600
6663,1016,1050
584,2108,700
3429,58,700
2918,672,5300
4285,1350,1200
6845,227,1380
6828,1743,3280
6692,2208,2400
2224,711,8400
4275,1395,200
4486,1910,800
1100,588,700
6388,1246,300
6314,587,1500
5656,2207,600
4432,698,800
89,911,4000
1068,105,900
1165,1501,1800
5275,2179,1350
92,1424,300
2478,2112,4700
1234,938,480
3795,5,1100
3628,981,2100
5693,1652,5700
1387,983,6000
4710,1088,2720
93,903,900
6297,1157,400
1065,221,1600
3099,203,600
6386,1501,4000
6208,1816,4200
6921,1001,1600
5048,1364,1410
6819,577,29
6651,556,108
3971,1314,14
3766,1052,62
2864,1016,60
6330,1020,10
1366,1007,25
2920,218,32
2596,375,34
4167,284,84
805,814,53
5335,821,70
4802,867,74
212,81,14
2975,39,14
5789,58,14
3739,66,14
740,953,14
778,953,2400
2983,2059,14
6162,2172,14
2390,483,44
5614,480,21
6243,518,61
6255,481,110
6555,520,77
3977,627,14
2780,1232,14
812,2179,14
1699,227,14
760,587,89
5568,680,81
6063,733,77
1517,593,177
6914,633,127
562,644,14
43,1816,14
5113,2107,10
6317,2101,85
4082,58,143
1129,5,87
2782,344,22
1461,1994,94
6890,2012,58
2942,2014,102
1291,398,14
1709,1208,14
6907,1016,14
3516,1652,79
2996,812,14
4527,814,14
691,1412,14
1636,593,7400
70,593,14
1878,2146,14
5233,1743,69
4190,1716,57
5045,2146,71
6527,2108,14
4622,2207,14
682,2208,14
1606,885,60
3740,901,62
5269,930,101
1102,1283,14
1827,1293,14
6576,481,14
6589,1994,14
5172,944,100
4922,965,90
744,1383,14
181,1396,68
2193,1398,74
6645,1405,64
5359,1412,132
6362,1454,46
3136,1347,14
3069,2257,107
28,2172,15
787,291,27
4491,300,62
706,1171,33
3907,2108,88
5550,2059,105
1760,1755,65
6241,1608,14
4213,1052,14
2535,291,14
5105,1501,119
2426,1232,75
1683,1248,91
1662,1716,14
917,938,14
2129,1326,14
2128,156,72
4898,628,10
1714,635,27
2518,627,48
284,644,83
6829,1118,22
856,1092,69
4867,1100,16
3532,1938,16
6271,1919,68
3169,1967,71
5178,426,65
6241,398,28
4285,5,2100
6185,5,14
4122,1652,14
4207,905,14
5612,901,14
435,1001,14
359,2014,14
4766,83,32
6971,122,114
3177,81,117
4292,66,49
6628,95,78
1515,1300,63
3729,1326,53
6437,1293,38
2089,2101,14
595,1387,126
5447,1382,14
3142,1351,70
4614,1364,18
3842,1347,61
5788,1383,80
101,1816,123
5547,1396,14
5394,2288,108
4196,227,63
1407,216,88
4059,215,120
4521,196,18
1215,672,125
1116,2254,14
6028,39,48
3680,867,14
1145,965,14
4062,966,14
6296,966,640
241,1608,108
5912,164,14
6750,1743,14
1956,410,300
931,2146,2000
6219,1147,800
4882,1351,4200
1862,562,4700
6520,2257,900
6340,1300,3360
3164,1063,600
4852,762,800
3630,927,300
2955,1219,1100
2043,318,300
6991,227,420
2763,672,3280
2482,481,3000
4140,122,150
5926,56,4843
3828,2179,1950
6607,630,3279
548,227,463
1178,644,2808
6236,644,3840
1605,562,3963
4124,1293,3247
6139,480,4514
1014,1052,3191
1534,284,1900
1184,2037,5600
82,944,5224
3537,1326,4203
1158,1321,3492
5565,29,5079
1461,15,5446
495,1001,5029
1540,413,6238
4127,426,3401
4743,1109,3016
1343,1670,6605
6060,164,3068
4914,930,2125
6752,1394,4271
1569,1688,3495
5512,627,3375
1424,2012,400
4007,227,67
4149,221,3189
3089,1265,2332
226,213,2913
6302,403,4350
1414,1208,3168
6317,811,6411
6281,1556,3316
2384,698,3330
2670,1996,900
6672,1383,1200
1853,1064,2643
6765,1126,900
1965,988,800
1016,5,1300
1348,1652,6934
3356,518,3217
6981,413,2360
2757,1364,2190
3366,2101,4356
5564,1105,1000
1209,2254,5643
2737,1105,6060
4844,2172,5080
3918,1232,6153
4360,2006,4442
571,644,4212
5200,1816,1376
6740,218,6991
4071,1411,300
4173,1016,3242
439,2146,3204
769,1283,601
5224,1704,6019
3020,1919,3399
2513,122,1700
2224,885,4042
2462,877,500
2662,1941,300
5100,1157,4861
4750,416,2800
3825,426,204
1985,614,3440
4221,1677,3474
6163,965,3800
4529,376,4220
6918,375,8000
402,1951,400
3283,1314,145
3757,1884,4635
1806,334,3108
2489,733,5627
6505,1412,2145
3447,812,3151
5438,2090,3390
4040,2107,8800
6678,491,11700
3126,1300,3869
5912,1383,720
4981,1608,1100
4908,711,3913
4988,1919,2266
2250,398,2165
3513,95,3583
1001,110,5271
1655,1092,2014
3590,1454,6559
536,29,2273
4069,1109,1726
2359,1677,2316
1490,353,500
1065,151,6892
649,1743,6303
2637,927,6567
4846,49,2700
614,1044,4622
6612,401,1100
5187,483,406
2772,1347,1494
5071,1347,1317
3368,2037,4939
910,1092,3021
3506,938,5439
5389,1779,3185
4028,2014,6540
1341,2020,6242
2933,1433,4400
6578,1398,1600
3065,1398,3023
16,1743,3920
1757,1147,3937
1866,1350,1757
4300,1314,5072
4160,39,1002
6078,1007,5210
716,1816,3008
2534,556,2008
2064,481,3136
5604,122,2190
4290,986,6542
5713,1941,4026
5180,1652,1040
2937,2014,3267
1390,520,4034
3656,1967,6007
2383,2101,153
6659,344,4337
2669,1747,4235
2935,1142,400
1463,83,6864
6080,39,3243
1962,49,1440
1404,2061,300
79,1467,3700
6115,1477,1287
4674,219,6800
3989,2107,3246
3171,556,33
4414,491,3178
4157,1052,43
5536,1326,2548
4825,1499,6604
136,1591,3221
4354,1591,1852
5190,966,4758
6431,353,4393
2244,1032,3151
3244,981,4579
213,981,3052
3979,1387,3970
591,1314,46
2960,39,1160
1437,840,4136
391,2061,5277
6193,1265,5700
1459,1477,2901
6231,216,6614
2972,1786,6282
770,1411,5071
770,821,2264
2486,1412,4000
6087,2108,1800
2510,1293,2164
1969,2053,6136
5371,1347,5671
1393,196,31
6231,901,4276
5296,1001,2552
6965,426,1212
4818,1395,3983
5220,771,300
5041,1387,4200
2717,1990,3456
5442,81,3116
6274,81,6698
3692,49,6582
2752,66,1845
423,627,2250
5557,2012,4142
261,334,1653
5445,1553,4544
4752,215,1560
2864,410,2928
6166,588,4621
215,587,1300
3147,1382,2030
5086,799,6490
6181,116,5810
2400,1326,3520
5762,1246,6028
5925,1248,4729
1001,905,5718
1977,614,780
3964,1364,3285
436,1396,1599
421,1574,2613
3054,1179,3212
2629,2254,1600
3732,1900,5822
852,762,3089
3971,1951,5355
4251,62,4800
3323,334,419
4458,635,5921
6208,227,3058
5268,235,1530
688,652,3433
5058,1814,7226
843,1488,6336
4508,215,5280
5362,1402,2824
4609,1996,1500
1700,1383,5781
5337,2192,400
6886,1052,928
6184,2028,5657
5219,284,1600
668,93,4197
4013,988,6686
6111,1640,4519
4636,1171,2050
5462,1693,4164
2402,1774,3484
5668,680,1600
2657,1434,4188
4088,375,300
4741,1910,3416
3344,156,5486
6735,1755,2900
2148,1351,2927
6340,982,4316
3230,218,3700
3076,120,500
352,5,800
3819,1501,1300
1972,520,1600
1397,58,1800
1955,953,700
5283,2059,1800
6761,215,4400
4070,593,1500
4844,2108,1150
1735,2207,900
1756,1092,270
5834,1967,3200
2607,164,800
3751,840,5500
2879,2108,500
6427,2208,1400
36,1778,900
6932,58,14500
627,58,600
5329,672,1900
6198,2108,700
2774,1454,2500
4795,2014,2200
167,416,1200
6905,542,1100
6038,122,300
2336,2059,450
4201,2208,13900
980,1343,800
1797,2099,200
5567,1033,1000
166,122,360
6029,1903,700
548,1412,2320
5898,581,1000
6106,1713,720
6017,587,300
6471,2207,1800
1758,911,10700
4855,105,9300
1278,1693,100
3640,1774,10500
563,2254,6600
6605,80,200
6194,81,3900
6184,93,200
2113,5,1300
396,981,1700
3674,216,4500
532,938,2100
6812,867,1300
5007,983,2600
604,1122,2600
5724,2020,1600
6044,1157,7400
888,66,3600
4778,199,300
2663,1501,1100
6426,338,2800
697,981,4000
697,981,2100
125,1827,1100
1782,384,500
1381,953,1200
357,593,4500
1753,1919,450
3819,1394,14
688,1387,14
5412,562,111
2755,1032,2
2204,1007,25
3252,1020,55
2921,1052,67
1820,1488,31
1331,1499,4
6234,1456,17
982,416,70
2784,284,100
3323,218,87
4729,517,2
738,840,112
1342,821,77
5661,811,26
2266,812,76
4165,814,58
1578,81,14
6831,39,14
1868,49,14
4734,56,14
709,66,14
4616,944,14
1171,840,14
6046,2059,14
742,2172,14
4991,518,66
4242,481,116
6468,491,56
2497,520,96
4799,480,21
919,483,112
1578,627,14
3301,1232,14
3254,2326,18
3308,2179,14
5152,221,14
5975,235,14
1463,911,132
2326,633,128
4520,680,98
2120,587,105
1282,2061,15
597,2020,84
3880,1816,14
2990,2107,49
4922,2101,85
2882,1477,14
6690,2326,33
518,62,82
6644,344,22
383,338,72
2170,2012,90
3765,1994,104
6305,216,14
2682,213,14
516,215,14
4801,410,10700
1416,398,14
1867,196,14
3192,1208,14
3550,1402,14
4059,2326,3500
2062,1016,14
3038,1693,23
1186,1677,69
3611,1652,120
3805,672,14
3704,814,14
2515,812,14
1578,1412,14
1825,587,14
5673,1774,15
6838,1743,96
2387,1713,18
3873,1716,98
1473,2108,14
46,2208,14
3013,905,80
5792,938,113
5800,885,79
2593,930,110
5504,894,27
5881,619,14
6297,1293,14
1782,1283,14
1371,483,14
6464,481,14
1989,988,76
1627,983,120
2404,1001,92
6658,966,63
5943,981,109
6909,1300,14
5353,1382,14
4577,1434,18
3530,1412,132
200,1395,20
6640,1398,97
2527,1411,14
2021,1884,20
1628,1347,14
3852,2172,74
3192,2257,124
1766,2037,140
2477,1064,14
5375,300,64
3204,291,117
5957,318,11
4629,1171,60
6466,1157,8
6107,1147,96
3348,1142,103
2231,2059,104
4177,1755,88
6567,2179,103
1229,1608,14
2341,1052,14
4800,1919,14
4,2020,14
6985,291,14
10,300,14
1471,1501,102
5049,1219,13
6870,1232,101
3286,1208,99
5498,2037,14
1491,122,14
4184,93,14
